class,feature,class_mean_standardized,rest_mean_standardized,class_sd_standardized,rest_sd_standardized,cohens_d_class_vs_rest,abs_cohens_d,direction,centroid_distance_19D
carmichael,H_pos_base7,-0.15572873044526062,6.6966233644343534e-06,1.143797884540054,0.9999940045442864,-0.15573535253796567,0.15573535253796567,lower_in_class,2.057089419740005
carmichael,H_pos_base8,-0.7026626470298437,3.0215793102661275e-05,1.24829979786703,0.999978659778664,-0.7026996198560366,0.7026996198560366,lower_in_class,2.057089419740005
carmichael,H_pos_base9,-0.7019899297908951,3.0186865016984455e-05,1.1646976488861607,0.9999829167319173,-0.7020268529565835,0.7020268529565835,lower_in_class,2.057089419740005
carmichael,H_pos_base10,-0.490980063272166,2.1113050582256946e-05,1.0687037106872883,0.9999928319354144,-0.4910032302190005,0.4910032302190005,lower_in_class,2.057089419740005
carmichael,H_pos_base11,-0.43174491082575817,1.856582949660939e-05,0.9063277242969313,1.0000007421523587,-0.43176477534400304,0.43176477534400304,lower_in_class,2.057089419740005
carmichael,H_pos_base12,-0.912306774261494,3.923087822241656e-05,1.3186516615259753,0.9999675870642807,-0.9123614199188214,0.9123614199188214,lower_in_class,2.057089419740005
carmichael,H_pos_base13,-0.46632368737100754,2.005278082785721e-05,1.0300037540607334,0.999995045163963,-0.46634545423134605,0.46634545423134605,lower_in_class,2.057089419740005
carmichael,H_pos_base14,-0.5294642057224282,2.27679398676745e-05,0.9809311905854312,0.9999957656541114,-0.5294896356329406,0.5294896356329406,lower_in_class,2.057089419740005
carmichael,H_pos_base15,-0.42021554595934063,1.8070045487591875e-05,1.0660772297811807,0.9999943361438792,-0.4202347912613991,0.4202347912613991,lower_in_class,2.057089419740005
carmichael,H_pos_base16,-0.33955888418601976,1.460165989118642e-05,1.0966946485112004,0.9999942631472598,-0.33957398809815686,0.33957398809815686,lower_in_class,2.057089419740005
carmichael,H_dynamical_collatz,-0.1212448487672179,5.213752688015399e-06,1.5234739113785607,0.9999729419451328,-0.12124997959330967,0.12124997959330967,lower_in_class,2.057089419740005
