n,mean_distance_to_k_neighbors,proximity_score
2950,3.5269953305735555,0.28352745220025505
2953,4.731868829004351,0.21133299255258564
2962,3.9816693867628232,0.2511509376756087
2965,3.761771422601707,0.26583220713291417
2975,3.1833776350056744,0.3141317539594712
2980,3.0370949911990115,0.3292620095510683
2981,2.885203889736203,0.3465959558549896
2983,4.929798499210728,0.20284804747291385
2993,3.919079461206043,0.2551619608376117
3007,5.586768755787863,0.17899434247458806
3025,4.688597294512748,0.21328340592827763
3035,3.793822382032939,0.2635864042385351
3051,4.736063180483166,0.2111458318631996
3062,3.7339430236916344,0.2678134062718137
3072,7.620993644693698,0.13121648522776858
3073,4.380295566368265,0.22829509672309148
3076,3.6618514255802617,0.2730859021242965
3079,3.3104729964540263,0.30207163782058816
3080,3.972364619377058,0.25173922734126236
3087,3.6205242564009774,0.2762030935800952
3111,4.114798816335249,0.24302524731704478
3131,4.47004361125529,0.2237114639064905
3137,3.7983398716669585,0.2632729123212641
3139,3.162680689450326,0.3161874682244586
3147,3.438984827421437,0.2907834870412943
3152,5.008705229662608,0.1996523960079722
3154,3.2414982603189095,0.3084993171957797
3158,3.544597935013344,0.2821194443865615
3161,3.118010098676933,0.3207173704870327
3175,3.1672085817082802,0.3157354415414976
3182,4.095787430091518,0.24415329581140188
3183,3.0803894540199037,0.32463427593373845
3184,3.3633657687071112,0.2973212159390282
3201,3.5258325044640335,0.2836209600806683
3222,5.160881909395502,0.1937653326613197
3237,2.4954691513694818,0.400726251995867
3241,3.100358450654769,0.3225433497176709
3255,3.741590914711375,0.2672659900011737
3265,3.5395869114287244,0.2825188433065134
3271,5.364622690786122,0.18640639941320372
3283,4.69441550635532,0.21301906459834727
3287,2.8084964665844985,0.3560624027473944
3289,5.039183567184412,0.19844484461964948
3295,4.019122722001152,0.248810516415842
3299,4.494622127650304,0.22248811392795703
3311,4.145819979732039,0.24120680707038147
3341,3.2762177347225547,0.3052300185672426
3351,3.2850261626914246,0.3044115786220694
3359,4.071685049382226,0.24559856370803504
3379,4.034681975596018,0.2478510093356313
3402,3.164471301226423,0.3160085539761804
3408,4.256851651010486,0.23491539804126987
